TheTime,AIN0,,AIN1,AIN2,AIN3,,AVERAGE,AIN1,TIME,a
42333.62108,2.404825,20.316,2.547122,2.501399,1.389663,,,,,
42333.62108,2.399794,20.317,2.562229,2.501399,1.384634,,,,,
42333.62108,2.409857,20.318,2.592444,2.491341,1.379605,,,,,
42333.62108,2.414889,20.319,2.607551,2.501399,1.394692,,,,,
42333.62108,2.414889,20.32,2.602515,2.471225,1.374576,,,,,
42333.62108,2.41992,20.321,2.637765,2.430993,1.389663,,,,,
42333.62108,2.394762,20.322,2.662944,2.415906,1.384634,,,,,
42333.62108,2.404825,20.323,2.627694,2.420935,1.389663,,,,,
42333.62108,2.41992,20.324,2.627694,2.425964,1.389663,,,,,
42333.62108,2.424952,20.325,2.612587,2.420935,1.394692,,,,,
42333.62108,2.354508,20.326,2.622658,2.390761,1.384634,,,,,
42333.62108,2.364572,20.327,2.612587,2.39579,1.384634,,,,,
42333.62108,2.374635,20.328,2.557193,2.415906,1.384634,,,,,
42333.62108,2.399794,20.329,2.562229,2.441051,1.389663,,,,,
42333.62108,2.399794,20.33,2.547122,2.466196,1.379605,,,,,
42333.62108,2.384699,20.331,2.567265,2.466196,1.379605,,,,,
42333.62108,2.404825,20.332,2.587408,2.471225,1.384634,,,,,
42333.62108,2.409857,20.333,2.587408,2.481283,1.394692,,,,,
42333.62108,2.404825,20.334,2.572301,2.49637,1.389663,,,,,
42333.62108,2.435016,20.335,2.587408,2.491341,1.384634,,,,,
42333.62108,2.445079,20.336,2.577336,2.491341,1.374576,,,,,
42333.62108,2.38973,20.337,2.572301,2.486312,1.384634,,,,,
42333.62108,2.404825,20.338,2.572301,2.486312,1.389663,,,,,
42333.62108,2.399794,20.339,2.607551,2.456138,1.379605,,,,,
42333.62108,2.414889,20.34,2.673016,2.420935,1.379605,,,,,
42333.62108,2.424952,20.341,2.642801,2.420935,1.379605,,,,,
42333.62108,2.414889,20.342,2.617622,2.405848,1.384634,,,,,
42333.62108,2.424952,20.343,2.647837,2.390761,1.384634,,,,,
42333.62108,2.424952,20.344,2.627694,2.390761,1.389663,,,,,
42333.62108,2.409857,20.345,2.612587,2.400819,1.389663,,,,,
42333.62108,2.384699,20.346,2.617622,2.405848,1.384634,,,,,
42333.62108,2.41992,20.347,2.607551,2.425964,1.384634,,,,,
42333.62108,2.404825,20.348,2.597479,2.430993,1.389663,,,,,
42333.62108,2.409857,20.349,2.617622,2.430993,1.389663,,,,,
42333.62108,2.404825,20.35,2.637765,2.436022,1.399721,,,,,
42333.62108,2.384699,20.351,2.612587,2.420935,1.384634,,,,,
42333.62108,2.399794,20.352,2.607551,2.425964,1.384634,,,,,
42333.62108,2.38973,20.353,2.627694,2.420935,1.379605,,,,,
42333.62108,2.404825,20.354,2.582372,2.451109,1.379605,,,,,
42333.62108,2.409857,20.355,2.572301,2.471225,1.379605,,,,,
42333.62108,2.414889,20.356,2.572301,2.471225,1.374576,,,,,
42333.62108,2.414889,20.357,2.587408,2.461167,1.384634,,,,,
42333.62108,2.409857,20.358,2.602515,2.461167,1.379605,,,,,
42333.62108,2.38973,20.359,2.602515,2.471225,1.389663,,,,,
42333.62108,2.384699,20.36,2.572301,2.481283,1.384634,,,,,
42333.62108,2.379667,20.361,2.567265,2.481283,1.389663,,,,,
42333.62108,2.394762,20.362,2.577336,2.491341,1.384634,,,,,
42333.62108,2.399794,20.363,2.597479,2.481283,1.389663,,,,,
42333.62108,2.399794,20.364,2.582372,2.476254,1.379605,,,,,
42333.62108,2.424952,20.365,2.587408,2.481283,1.379605,,,,,
42333.62108,2.404825,20.366,2.552158,2.491341,1.379605,,,,,
42333.62108,2.394762,20.367,2.562229,2.481283,1.384634,,,,,
42333.62108,2.440047,20.368,2.597479,2.476254,1.389663,,,,,
42333.62108,2.429984,20.369,2.612587,2.491341,1.394692,,,,,
42333.62108,2.445079,20.37,2.577336,2.486312,1.384634,,,,,
42333.62108,2.409857,20.371,2.602515,2.466196,1.384634,,,,,
42333.62108,2.424952,20.372,2.647837,2.441051,1.384634,,,,,
42333.62108,2.429984,20.373,2.63273,2.415906,1.389663,,,,,
42333.62108,2.399794,20.374,2.612587,2.425964,1.384634,,,,,
42333.62108,2.409857,20.375,2.617622,2.410877,1.384634,,,,,
42333.62108,2.374635,20.376,2.647837,2.390761,1.389663,,,,,
42333.62108,2.339413,20.377,2.63273,2.39579,1.384634,,,,,
42333.62108,2.339413,20.378,2.547122,2.430993,1.389663,,,,,
42333.62108,2.349477,20.379,2.521943,2.461167,1.389663,,,,,
42333.62108,2.409857,20.38,2.547122,2.456138,1.384634,,,,,
42333.62108,2.399794,20.381,2.592444,2.461167,1.384634,,,,,
42333.62108,2.38973,20.382,2.602515,2.466196,1.384634,,,,,
42333.62108,2.414889,20.383,2.572301,2.486312,1.379605,,,,,
42333.62108,2.435016,20.384,2.577336,2.486312,1.379605,,,,,
42333.62108,2.404825,20.385,2.597479,2.491341,1.384634,,,,,
42333.62108,2.440047,20.386,2.592444,2.486312,1.374576,,,,,
42333.62108,2.404825,20.387,2.567265,2.486312,1.384634,,,,,
42333.62108,2.38973,20.388,2.557193,2.501399,1.384634,,,,,
42333.62108,2.414889,20.389,2.597479,2.466196,1.379605,,,,,
42333.62108,2.404825,20.39,2.63273,2.430993,1.379605,,,,,
42333.62108,2.41992,20.391,2.657908,2.415906,1.384634,,,,,
42333.62108,2.41992,20.392,2.627694,2.410877,1.384634,,,,,
42333.62108,2.435016,20.393,2.597479,2.400819,1.379605,,,,,
42333.62108,2.435016,20.394,2.642801,2.39579,1.394692,,,,,
42333.62108,2.414889,20.395,2.637765,2.385732,1.389663,,,,,
42333.62108,2.38973,20.396,2.617622,2.400819,1.389663,,,,,
42333.62108,2.409857,20.397,2.582372,2.420935,1.389663,,,,,
42333.62108,2.404825,20.398,2.587408,2.430993,1.384634,,,,,
42333.62108,2.409857,20.399,2.627694,2.430993,1.379605,,,,,
42333.62108,2.409857,20.4,2.637765,2.420935,1.394692,,,,,
42333.62108,2.38973,20.401,2.612587,2.425964,1.384634,,,,,
42333.62108,2.384699,20.402,2.617622,2.410877,1.389663,,,,,
42333.62108,2.394762,20.403,2.627694,2.400819,1.384634,,,,,
42333.62108,2.404825,20.404,2.587408,2.430993,1.384634,,,,,
42333.62108,2.394762,20.405,2.557193,2.461167,1.374576,,,,,
42333.62108,2.399794,20.406,2.562229,2.466196,1.379605,,,,,
42333.62108,2.409857,20.407,2.582372,2.471225,1.379605,,,,,
42333.62108,2.399794,20.408,2.592444,2.471225,1.369547,,,,,
42333.62108,2.38973,20.409,2.587408,2.471225,1.379605,,,,,
42333.62108,2.384699,20.41,2.577336,2.476254,1.389663,,,,,
42333.62108,2.384699,20.411,2.577336,2.471225,1.384634,,,,,
42333.62108,2.399794,20.412,2.572301,2.476254,1.389663,,,,,
42333.62108,2.384699,20.413,2.577336,2.476254,1.394692,,,,,
42333.62108,2.394762,20.414,2.562229,2.476254,1.389663,,,,,
42333.62108,2.399794,20.415,2.572301,2.486312,1.384634,,,,,
42333.62108,2.404825,20.416,2.53705,2.501399,1.384634,,,,,
42333.62108,2.399794,20.417,2.557193,2.49637,1.394692,,,,,
42333.62108,2.414889,20.418,2.597479,2.481283,1.384634,,,,,
42333.62108,2.414889,20.419,2.637765,2.471225,1.394692,,,,,
42333.62108,2.429984,20.42,2.597479,2.461167,1.384634,,,,,
42333.62108,2.414889,20.421,2.607551,2.44608,1.379605,,,,,
42333.62108,2.429984,20.422,2.622658,2.430993,1.394692,,,,,
42333.62108,2.445079,20.423,2.622658,2.425964,1.389663,,,,,
42333.62108,2.41992,20.424,2.602515,2.425964,1.384634,,,,,
42333.62108,2.394762,20.425,2.63273,2.410877,1.389663,,,,,
42333.62108,2.384699,20.426,2.647837,2.400819,1.379605,,,,,
42333.62108,2.32935,20.427,2.627694,2.39579,1.379605,,,,,
42333.62108,2.344445,20.428,2.572301,2.415906,1.379605,,,,,
42333.62108,2.384699,20.429,2.526979,2.441051,1.379605,,,,,
42333.62108,2.404825,20.43,2.53705,2.466196,1.384634,,,,,
42333.62108,2.384699,20.431,2.592444,2.461167,1.389663,,,,,
42333.62108,2.38973,20.432,2.602515,2.461167,1.374576,,,,,
42333.62108,2.41992,20.433,2.582372,2.486312,1.384634,,,,,
42333.62108,2.409857,20.434,2.547122,2.501399,1.384634,,,,,
42333.62108,2.41992,20.435,2.582372,2.491341,1.384634,,,,,
42333.62108,2.435016,20.436,2.582372,2.486312,1.384634,,,,,
42333.62108,2.404825,20.437,2.562229,2.481283,1.384634,,,,,
42333.62108,2.394762,20.438,2.582372,2.486312,1.389663,,,,,
42333.62108,2.399794,20.439,2.597479,2.466196,1.384634,,,,,
42333.62108,2.394762,20.44,2.627694,2.44608,1.389663,,,,,
42333.62108,2.41992,20.441,2.617622,2.441051,1.384634,,,,,
42333.62108,2.414889,20.442,2.627694,2.415906,1.384634,,,,,
42333.62108,2.435016,20.443,2.627694,2.390761,1.379605,,,,,
42333.62108,2.414889,20.444,2.662944,2.375674,1.399721,,,,,
42333.62108,2.424952,20.445,2.637765,2.385732,1.384634,,,,,
42333.62108,2.404825,20.446,2.597479,2.405848,1.384634,,,,,
42333.62108,2.409857,20.447,2.582372,2.430993,1.384634,,,,,
42333.62108,2.409857,20.448,2.592444,2.44608,1.379605,,,,,
42333.62108,2.41992,20.449,2.602515,2.451109,1.389663,,,,,
42333.62108,2.414889,20.45,2.617622,2.436022,1.389663,,,,,
42333.62108,2.384699,20.451,2.617622,2.430993,1.384634,,,,,
42333.62108,2.384699,20.452,2.63273,2.405848,1.389663,,,,,
42333.62108,2.384699,20.453,2.642801,2.405848,1.384634,,,,,
42333.62108,2.41992,20.454,2.572301,2.430993,1.384634,,,,,
42333.62108,2.38973,20.455,2.547122,2.456138,1.384634,,,,,
42333.62108,2.399794,20.456,2.562229,2.466196,1.384634,,,,,
42333.62108,2.414889,20.457,2.592444,2.461167,1.384634,,,,,
42333.62108,2.409857,20.458,2.602515,2.44608,1.379605,,,,,
42333.62108,2.384699,20.459,2.582372,2.466196,1.384634,,,,,
42333.62108,2.369603,20.46,2.557193,2.491341,1.379605,,,,,
42333.62108,2.374635,20.461,2.547122,2.49637,1.384634,,,,,
42333.62108,2.38973,20.462,2.567265,2.481283,1.374576,,,,,
42333.62108,2.384699,20.463,2.597479,2.476254,1.40475,,,,,
42333.62108,2.404825,20.464,2.592444,2.461167,1.384634,,,,,
42333.62108,2.409857,20.465,2.582372,2.476254,1.389663,,,,,
42333.62108,2.409857,20.466,2.562229,2.491341,1.384634,,,,,
42333.62108,2.404825,20.467,2.547122,2.501399,1.379605,,,,,
42333.62108,2.424952,20.468,2.577336,2.481283,1.389663,,,,,
42333.62108,2.41992,20.469,2.612587,2.491341,1.389663,,,,,
42333.62108,2.429984,20.47,2.582372,2.486312,1.389663,,,,,
42333.62108,2.41992,20.471,2.612587,2.471225,1.384634,,,,,
42333.62108,2.429984,20.472,2.652873,2.436022,1.384634,,,,,
42333.62108,2.41992,20.473,2.642801,2.425964,1.384634,,,,,
42333.62108,2.414889,20.474,2.617622,2.430993,1.384634,,,,,
42333.62108,2.404825,20.475,2.612587,2.430993,1.389663,,,,,
42333.62108,2.394762,20.476,2.63273,2.405848,1.379605,,,,,
42333.62108,2.354508,20.477,2.652873,2.39579,1.379605,,,,,
42333.62108,2.32935,20.478,2.597479,2.410877,1.384634,,,,,
42333.62108,2.369603,20.479,2.53705,2.441051,1.384634,,,,,
42333.62108,2.38973,20.48,2.511872,2.461167,1.384634,,,,,
42333.62108,2.404825,20.481,2.577336,2.451109,1.389663,,,,,
42333.62108,2.379667,20.482,2.617622,2.451109,1.379605,,,,,
42333.62108,2.41992,20.483,2.597479,2.461167,1.389663,,,,,
42333.62108,2.429984,20.484,2.567265,2.481283,1.379605,,,,,
42333.62108,2.41992,20.485,2.577336,2.481283,1.384634,,,,,
42333.62108,2.445079,20.486,2.592444,2.481283,1.389663,,,,,
42333.62108,2.414889,20.487,2.572301,2.476254,1.384634,,,,,
42333.62108,2.399794,20.488,2.562229,2.481283,1.389663,,,,,
42333.62108,2.399794,20.489,2.587408,2.466196,1.384634,,,,,
42333.62108,2.394762,20.49,2.602515,2.451109,1.389663,,,,,
42333.62108,2.409857,20.491,2.63273,2.425964,1.389663,,,,,
42333.62108,2.41992,20.492,2.622658,2.425964,1.384634,,,,,
42333.62108,2.41992,20.493,2.612587,2.400819,1.384634,,,,,
42333.62108,2.424952,20.494,2.63273,2.400819,1.389663,,,,,
42333.62108,2.41992,20.495,2.647837,2.390761,1.379605,,,,,
42333.62108,2.399794,20.496,2.617622,2.390761,1.389663,,,,,
42333.62108,2.394762,20.497,2.597479,2.415906,1.384634,,,,,
42333.62108,2.409857,20.498,2.597479,2.425964,1.379605,,,,,
42333.62108,2.409857,20.499,2.602515,2.430993,1.369547,,,,,
42333.62108,2.414889,20.5,2.612587,2.441051,1.389663,,,,,
42333.62108,2.384699,20.501,2.617622,2.430993,1.374576,,,,,
42333.62108,2.38973,20.502,2.63273,2.415906,1.394692,,,,,
42333.62108,2.384699,20.503,2.652873,2.405848,1.384634,,,,,
42333.62108,2.41992,20.504,2.597479,2.430993,1.374576,,,,,
42333.62108,2.38973,20.505,2.547122,2.456138,1.379605,,,,,
42333.62108,2.404825,20.506,2.542086,2.476254,1.379605,,,,,
42333.62108,2.41992,20.507,2.587408,2.461167,1.384634,,,,,
42333.62108,2.404825,20.508,2.612587,2.451109,1.374576,,,,,
42333.62108,2.38973,20.509,2.597479,2.476254,1.389663,,,,,
42333.62108,2.349477,20.51,2.587408,2.491341,1.384634,,,,,
42333.62108,2.379667,20.511,2.557193,2.49637,1.389663,,,,,
42333.62108,2.409857,20.512,2.572301,2.481283,1.384634,,,,,
42333.62108,2.404825,20.513,2.597479,2.456138,1.394692,,,,,
42333.62108,2.409857,20.514,2.587408,2.456138,1.379605,,,,,
42333.62108,2.399794,20.515,2.572301,2.471225,1.389663,,,,,
42333.62108,2.414889,20.516,2.547122,2.501399,1.384634,,,,,
42333.62108,2.404825,20.517,2.552158,2.49637,1.389663,,,,,
42333.62108,2.394762,20.518,2.582372,2.491341,1.379605,,,,,
42333.62108,2.409857,20.519,2.607551,2.491341,1.399721,,,,,
42333.62108,2.41992,20.52,2.592444,2.49637,1.379605,,,,,
42333.62108,2.429984,20.521,2.587408,2.476254,1.384634,,,,,
42333.62108,2.424952,20.522,2.63273,2.456138,1.379605,,,,,
42333.62108,2.409857,20.523,2.647837,2.430993,1.389663,,,,,
42333.62108,2.399794,20.524,2.622658,2.425964,1.379605,,,,,
42333.62108,2.41992,20.525,2.607551,2.441051,1.394692,,,,,
42333.62108,2.394762,20.526,2.602515,2.415906,1.389663,,,,,
42333.62108,2.384699,20.527,2.63273,2.400819,1.379605,,,,,
42333.62108,2.35954,20.528,2.642801,2.39579,1.379605,,,,,
42333.62108,2.349477,20.529,2.562229,2.441051,1.379605,,,,,
42333.62108,2.394762,20.53,2.516907,2.471225,1.379605,,,,,
42333.62108,2.38973,20.531,2.5018,2.476254,1.389663,,,,,
42333.62108,2.38973,20.532,2.592444,2.466196,1.384634,,,,,
42333.62108,2.399794,20.533,2.602515,2.461167,1.394692,,,,,
42333.62108,2.41992,20.534,2.597479,2.466196,1.389663,,,,,
42333.62108,2.429984,20.535,2.552158,2.486312,1.384634,,,,,
42333.62108,2.440047,20.536,2.567265,2.481283,1.384634,,,,,
42333.62108,2.424952,20.537,2.567265,2.476254,1.384634,,,,,
42333.62108,2.424952,20.538,2.597479,2.461167,1.394692,,,,,
42333.62108,2.409857,20.539,2.612587,2.456138,1.374576,,,,,
42333.62108,2.394762,20.54,2.612587,2.44608,1.379605,,,,,
42333.62108,2.404825,20.541,2.612587,2.441051,1.379605,,,,,
42333.62108,2.414889,20.542,2.617622,2.420935,1.389663,,,,,
42333.62108,2.41992,20.543,2.647837,2.390761,1.384634,,,,,
42333.62108,2.404825,20.544,2.657908,2.390761,1.384634,,,,,
42333.62108,2.41992,20.545,2.63273,2.39579,1.384634,,,,,
42333.62108,2.404825,20.546,2.602515,2.415906,1.379605,,,,,
42333.62108,2.394762,20.547,2.597479,2.410877,1.384634,,,,,
42333.62108,2.414889,20.548,2.612587,2.415906,1.384634,,,,,
42333.62108,2.41992,20.549,2.622658,2.425964,1.384634,,,,,
42333.62108,2.424952,20.55,2.592444,2.451109,1.394692,,,,,
42333.62108,2.38973,20.551,2.597479,2.44608,1.389663,,,,,
42333.62108,2.38973,20.552,2.627694,2.436022,1.379605,,,,,
42333.62108,2.369603,20.553,2.66798,2.39579,1.389663,,,,,
42333.62108,2.409857,20.554,2.617622,2.415906,1.389663,,,,,
42333.62108,2.38973,20.555,2.552158,2.44608,1.384634,,,,,
42333.62108,2.38973,20.556,2.53705,2.466196,1.374576,,,,,
42333.62108,2.424952,20.557,2.562229,2.456138,1.384634,,,,,
42333.62108,2.409857,20.558,2.607551,2.441051,1.384634,,,,,
42333.62108,2.399794,20.559,2.602515,2.461167,1.379605,,,,,
42333.62108,2.369603,20.56,2.582372,2.476254,1.384634,,,,,
42333.62108,2.374635,20.561,2.562229,2.481283,1.384634,,,,,
42333.62108,2.409857,20.562,2.567265,2.476254,1.379605,,,,,
42333.62108,2.38973,20.563,2.577336,2.461167,1.399721,,,,,
42333.62108,2.38973,20.564,2.562229,2.476254,1.389663,,,,,
42333.62108,2.404825,20.565,2.562229,2.481283,1.384634,,,,,
42333.62108,2.414889,20.566,2.562229,2.476254,1.384634,,,,,
42333.62108,2.399794,20.567,2.577336,2.471225,1.384634,,,,,
42333.62108,2.414889,20.568,2.592444,2.476254,1.384634,,,,,
42333.62108,2.424952,20.569,2.602515,2.486312,1.389663,,,,,
42333.62108,2.445079,20.57,2.582372,2.491341,1.384634,,,,,
42333.62108,2.435016,20.571,2.582372,2.481283,1.384634,,,,,
42333.62108,2.41992,20.572,2.622658,2.456138,1.384634,,,,,
42333.62108,2.409857,20.573,2.642801,2.430993,1.384634,,,,,
42333.62108,2.414889,20.574,2.627694,2.430993,1.374576,,,,,
42333.62108,2.409857,20.575,2.607551,2.430993,1.389663,,,,,
42333.62108,2.399794,20.576,2.627694,2.410877,1.379605,,,,,
42333.62108,2.379667,20.577,2.63273,2.405848,1.384634,,,,,
42333.62108,2.314255,20.578,2.647837,2.39579,1.384634,,,,,
42333.62108,2.349477,20.579,2.572301,2.441051,1.384634,,,,,
42333.62108,2.399794,20.58,2.506836,2.486312,1.389663,,,,,
42333.62108,2.409857,20.581,2.506836,2.486312,1.379605,,,,,
42333.62108,2.394762,20.582,2.582372,2.481283,1.379605,,,,,
42333.62108,2.38973,20.583,2.602515,2.471225,1.384634,,,,,
42333.62108,2.424952,20.584,2.622658,2.466196,1.384634,,,,,
42333.62108,2.414889,20.585,2.562229,2.486312,1.384634,,,,,
42333.62108,2.424952,20.586,2.562229,2.486312,1.379605,,,,,
42333.62108,2.429984,20.587,2.572301,2.476254,1.389663,,,,,
42333.62108,2.414889,20.588,2.587408,2.466196,1.389663,,,,,
42333.62108,2.414889,20.589,2.597479,2.44608,1.389663,,,,,
42333.62108,2.409857,20.59,2.602515,2.441051,1.379605,,,,,
42333.62108,2.409857,20.591,2.63273,2.430993,1.389663,,,,,
42333.62108,2.435016,20.592,2.63273,2.420935,1.384634,,,,,
42333.62108,2.435016,20.593,2.637765,2.405848,1.379605,,,,,
42333.62108,2.435016,20.594,2.63273,2.400819,1.389663,,,,,
42333.62108,2.41992,20.595,2.63273,2.39579,1.389663,,,,,
42333.62108,2.404825,20.596,2.622658,2.39579,1.384634,,,,,
42333.62108,2.399794,20.597,2.592444,2.415906,1.384634,,,,,
42333.62108,2.394762,20.598,2.602515,2.420935,1.379605,,,,,
42333.62108,2.404825,20.599,2.612587,2.441051,1.379605,,,,,
42333.62108,2.41992,20.6,2.597479,2.441051,1.399721,,,,,
42333.62108,2.409857,20.601,2.612587,2.44608,1.379605,,,,,
42333.62108,2.38973,20.602,2.617622,2.436022,1.384634,,,,,
42333.62108,2.38973,20.603,2.652873,2.410877,1.384634,,,,,
42333.62108,2.409857,20.604,2.622658,2.420935,1.384634,,,,,
42333.62108,2.394762,20.605,2.567265,2.441051,1.379605,,,,,
42333.62108,2.384699,20.606,2.557193,2.461167,1.379605,,,,,
42333.62108,2.404825,20.607,2.582372,2.466196,1.389663,,,,,
42333.62108,2.414889,20.608,2.597479,2.456138,1.389663,,,,,
42333.62108,2.394762,20.609,2.597479,2.466196,1.389663,,,,,
42333.62108,2.384699,20.61,2.587408,2.471225,1.384634,,,,,
42333.62108,2.384699,20.611,2.572301,2.486312,1.389663,,,,,
42333.62108,2.394762,20.612,2.547122,2.49637,1.384634,,,,,
42333.62108,2.38973,20.613,2.557193,2.49637,1.384634,,,,,
42333.62108,2.38973,20.614,2.567265,2.486312,1.379605,,,,,
42333.62108,2.404825,20.615,2.587408,2.491341,1.384634,,,,,
42333.62108,2.409857,20.616,2.572301,2.486312,1.384634,,,,,
42333.62108,2.394762,20.617,2.567265,2.481283,1.384634,,,,,
42333.62108,2.409857,20.618,2.602515,2.451109,1.394692,,,,,
42333.62108,2.424952,20.619,2.612587,2.461167,1.399721,,,,,
42333.62108,2.429984,20.62,2.592444,2.456138,1.389663,,,,,
42333.62108,2.414889,20.621,2.612587,2.451109,1.384634,,,,,
42333.62108,2.404825,20.622,2.63273,2.44608,1.384634,,,,,
42333.62108,2.409857,20.623,2.637765,2.436022,1.379605,,,,,
42333.62108,2.424952,20.624,2.607551,2.451109,1.379605,,,,,
42333.62108,2.414889,20.625,2.612587,2.430993,1.394692,,,,,
42333.62108,2.409857,20.626,2.622658,2.420935,1.384634,,,,,
42333.62108,2.384699,20.627,2.637765,2.400819,1.384634,,,,,
42333.62108,2.334382,20.628,2.63273,2.39579,1.379605,,,,,
42333.62108,2.354508,20.629,2.582372,2.430993,1.379605,,,,,
42333.62108,2.38973,20.63,2.542086,2.466196,1.384634,,,,,
42333.62108,2.409857,20.631,2.547122,2.481283,1.389663,,,,,
42333.62108,2.394762,20.632,2.582372,2.486312,1.384634,,,,,
42333.62108,2.384699,20.633,2.582372,2.476254,1.384634,,,,,
42333.62108,2.424952,20.634,2.607551,2.486312,1.379605,,,,,
42333.62108,2.409857,20.635,2.572301,2.486312,1.389663,,,,,
42333.62108,2.414889,20.636,2.567265,2.486312,1.384634,,,,,
42333.62108,2.424952,20.637,2.572301,2.476254,1.384634,,,,,
42333.62108,2.409857,20.638,2.582372,2.476254,1.394692,,,,,
42333.62108,2.404825,20.639,2.602515,2.461167,1.384634,,,,,
42333.62108,2.41992,20.64,2.622658,2.451109,1.379605,,,,,
42333.62108,2.414889,20.641,2.622658,2.44608,1.379605,,,,,
42333.62108,2.41992,20.642,2.617622,2.441051,1.374576,,,,,
42333.62108,2.429984,20.643,2.607551,2.430993,1.384634,,,,,
42333.62108,2.41992,20.644,2.63273,2.405848,1.394692,,,,,
42333.62108,2.41992,20.645,2.662944,2.390761,1.384634,,,,,
42333.62108,2.38973,20.646,2.622658,2.390761,1.374576,,,,,
42333.62108,2.384699,20.647,2.607551,2.385732,1.384634,,,,,
42333.62108,2.399794,20.648,2.627694,2.390761,1.384634,,,,,
42333.62108,2.409857,20.649,2.612587,2.410877,1.384634,,,,,
42333.62108,2.41992,20.65,2.602515,2.425964,1.394692,,,,,
42333.62108,2.409857,20.651,2.607551,2.420935,1.384634,,,,,
42333.62108,2.399794,20.652,2.637765,2.410877,1.384634,,,,,
42333.62108,2.38973,20.653,2.652873,2.410877,1.389663,,,,,
42333.62108,2.384699,20.654,2.622658,2.425964,1.389663,,,,,
42333.62108,2.384699,20.655,2.557193,2.456138,1.379605,,,,,
42333.62108,2.38973,20.656,2.53705,2.476254,1.384634,,,,,
42333.62108,2.41992,20.657,2.562229,2.481283,1.384634,,,,,
42333.62108,2.414889,20.658,2.577336,2.471225,1.374576,,,,,
42333.62108,2.399794,20.659,2.592444,2.456138,1.389663,,,,,
42333.62108,2.38973,20.66,2.602515,2.461167,1.384634,,,,,
42333.62108,2.384699,20.661,2.572301,2.476254,1.389663,,,,,
42333.62108,2.399794,20.662,2.567265,2.476254,1.384634,,,,,
42333.62108,2.394762,20.663,2.562229,2.486312,1.389663,,,,,
42333.62108,2.38973,20.664,2.572301,2.486312,1.384634,,,,,
42333.62108,2.399794,20.665,2.572301,2.486312,1.389663,,,,,
42333.62108,2.414889,20.666,2.562229,2.486312,1.379605,,,,,
42333.62108,2.404825,20.667,2.567265,2.481283,1.384634,,,,,
42333.62108,2.409857,20.668,2.577336,2.471225,1.384634,,,,,
42333.62108,2.424952,20.669,2.602515,2.481283,1.384634,,,,,
42333.62108,2.41992,20.67,2.587408,2.486312,1.389663,,,,,
42333.62108,2.440047,20.671,2.587408,2.476254,1.389663,,,,,
42333.62108,2.424952,20.672,2.622658,2.451109,1.384634,,,,,
42333.62108,2.414889,20.673,2.647837,2.430993,1.379605,,,,,
42333.62108,2.404825,20.674,2.612587,2.436022,1.384634,,,,,
42333.62108,2.409857,20.675,2.612587,2.425964,1.389663,,,,,
42333.62108,2.399794,20.676,2.617622,2.415906,1.384634,,,,,
42333.62108,2.334382,20.677,2.647837,2.385732,1.379605,,,,,
42333.62108,2.32935,20.678,2.652873,2.39579,1.384634,,,,,
42333.62108,2.344445,20.679,2.542086,2.44608,1.384634,,,,,
42333.62108,2.394762,20.68,2.5018,2.476254,1.379605,,,,,
42333.62108,2.414889,20.681,2.506836,2.481283,1.379605,,,,,
42333.62108,2.384699,20.682,2.597479,2.456138,1.379605,,,,,
42333.62108,2.404825,20.683,2.622658,2.456138,1.379605,,,,,
42333.62108,2.41992,20.684,2.602515,2.471225,1.384634,,,,,
42333.62108,2.399794,20.685,2.562229,2.491341,1.389663,,,,,
42333.62108,2.435016,20.686,2.572301,2.491341,1.379605,,,,,
42333.62108,2.440047,20.687,2.592444,2.471225,1.379605,,,,,
42333.62108,2.38973,20.688,2.602515,2.466196,1.384634,,,,,
42333.62108,2.414889,20.689,2.587408,2.471225,1.379605,,,,,
42333.62108,2.414889,20.69,2.597479,2.456138,1.374576,,,,,
42333.62108,2.399794,20.691,2.607551,2.451109,1.384634,,,,,
42333.62108,2.445079,20.692,2.607551,2.441051,1.384634,,,,,
42333.62108,2.414889,20.693,2.622658,2.410877,1.384634,,,,,
42333.62108,2.424952,20.694,2.652873,2.39579,1.389663,,,,,
42333.62108,2.41992,20.695,2.678051,2.370645,1.384634,,,,,
42333.62108,2.404825,20.696,2.63273,2.390761,1.389663,,,,,
42333.62108,2.384699,20.697,2.592444,2.400819,1.389663,,,,,
42333.62108,2.399794,20.698,2.607551,2.415906,1.379605,,,,,
42333.62108,2.435016,20.699,2.607551,2.425964,1.389663,,,,,
42333.62108,2.440047,20.7,2.587408,2.44608,1.384634,,,,,
42333.62108,2.399794,20.701,2.592444,2.451109,1.389663,,,,,
42333.62108,2.38973,20.702,2.617622,2.420935,1.379605,,,,,
42333.62108,2.394762,20.703,2.662944,2.405848,1.384634,,,,,
42333.62108,2.399794,20.704,2.617622,2.410877,1.389663,,,,,
42333.62108,2.379667,20.705,2.552158,2.451109,1.384634,,,,,
42333.62108,2.384699,20.706,2.53705,2.471225,1.384634,,,,,
42333.62108,2.414889,20.707,2.572301,2.461167,1.384634,,,,,
42333.62108,2.424952,20.708,2.612587,2.466196,1.384634,,,,,
42333.62108,2.38973,20.709,2.587408,2.466196,1.384634,,,,,
42333.62108,2.379667,20.71,2.592444,2.476254,1.384634,,,,,
42333.62108,2.384699,20.711,2.567265,2.486312,1.384634,,,,,
42333.62108,2.394762,20.712,2.557193,2.481283,1.384634,,,,,
42333.62108,2.38973,20.713,2.582372,2.486312,1.394692,,,,,
